LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,61,304.88,67.07,1,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,62,305.04,67.03,1,5.679999828,85
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,63,305.19,67,1,5.679999828,82
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,64,278.08,73.53,1,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,65,250.96,81.48,1,5.679999828,82.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,66,250.96,81.48,1,5.679999828,89.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,67,250.96,81.48,1,5.679999828,91
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,68,296.76,68.9,2,5.679999828,87.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,69,339.67,60.2,1,5.679999828,98
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,70,339.67,60.2,1,5.679999828,81
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,71,339.67,60.2,1,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,72,339.67,60.2,1,5.679999828,75
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,73,339.67,60.2,1,5.679999828,66
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,74,266.44,76.75,2,5.679999828,58.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,75,274.01,74.63,2,5.679999828,55
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,76,306.26,66.77,2,5.679999828,48.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,77,260.65,78.45,2,5.679999828,50
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,78,265.78,76.94,2,5.679999828,36.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,79,258.77,79.02,2,5.679999828,32
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,80,265.49,77.02,2,5.679999828,32
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,81,256.84,79.61,2,5.679999828,31
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,82,262.69,77.84,2,5.679999828,31.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,83,256.56,79.7,2,5.679999828,23
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,84,259.19,78.89,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,85,251.3,81.37,2,5.679999828,20.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,86,256.35,79.77,2,5.679999828,20
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,87,228.09,89.65,1,5.679999828,22
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,88,228.09,89.65,1,5.679999828,19.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,89,228.09,89.65,1,5.679999828,17.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,90,228.09,89.65,1,5.679999828,17
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,91,228.09,89.65,1,5.679999828,14.5
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,92,248.27,82.36,2,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,93,231.14,88.47,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,94,282.92,72.27,2,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),7/3/2014 0:00,95,225.39,90.72,2,5.679999828,5.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,0,244.83,83.52,1,5.679999828,5.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,1,244.83,83.52,1,5.679999828,4.63
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,2,244.83,83.52,1,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,3,244.83,83.52,1,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,4,244.83,83.52,1,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,5,253.28,80.73,2,5.679999828,1.25
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,6,233.19,87.69,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,7,301.86,67.74,5,5.679999828,1.88
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,8,262.35,77.94,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,9,342.75,59.66,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,10,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,11,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,12,282.15,72.47,2,5.679999828,2.25
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,13,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,14,301.91,67.73,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,15,244.31,83.7,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,16,225.07,90.85,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,17,239.88,85.24,2,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,18,272.87,74.94,2,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,19,301.86,67.74,5,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,20,275.67,74.18,2,5.679999828,10
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,21,241.76,84.58,2,5.679999828,14
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,22,232.34,88.01,2,5.679999828,14
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,23,259.53,78.79,2,5.679999828,23.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,24,279.41,73.18,2,5.679999828,26
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,25,299.52,68.27,1,5.679999828,34.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,26,299.52,68.27,1,5.679999828,39
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,27,299.52,68.27,1,5.679999828,57
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,28,299.52,68.27,1,5.679999828,52.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,29,299.52,68.27,1,5.679999828,74
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,30,307.78,66.44,2,5.679999828,98
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,31,292.68,69.86,2,5.679999828,95.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,32,288.33,70.92,2,5.679999828,95.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,33,296.83,68.89,2,5.679999828,114.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,34,284.28,71.93,1,5.679999828,96
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,35,284.28,71.93,1,5.679999828,94
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,36,284.28,71.93,1,5.679999828,78
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,37,284.28,71.93,1,5.679999828,75
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,38,284.28,71.93,1,5.679999828,85.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,39,306.25,66.77,1,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,40,306.25,66.77,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,41,306.25,66.77,1,5.679999828,78.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,42,306.25,66.77,1,5.679999828,80
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,43,296.5,68.96,1,5.679999828,82.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,44,286.75,71.31,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,45,286.75,71.31,1,5.679999828,78
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,46,286.75,71.31,1,5.679999828,76.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,47,286.75,71.31,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,48,293.5,69.67,2,5.679999828,74
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,49,290.08,70.49,2,5.679999828,84
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,50,306.65,66.68,2,5.679999828,82
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,51,303.71,67.33,2,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,52,306.03,66.82,2,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,53,293.79,69.6,2,5.679999828,84
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,54,279.29,73.21,2,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,55,303.28,67.42,2,5.679999828,83
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,56,282.23,72.45,2,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,57,304.42,67.17,2,5.679999828,77.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,58,297.15,68.81,2,5.679999828,87.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,59,288.93,70.77,2,5.679999828,84
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,60,310.79,65.79,2,5.679999828,91.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,61,301.56,67.81,2,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,62,297.17,68.81,2,5.679999828,83
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,63,281.12,72.74,2,5.679999828,84.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,64,300.12,68.13,2,5.679999828,85
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,65,299.25,68.33,2,5.679999828,89.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,66,291.45,70.16,2,5.679999828,91.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,67,287.4,71.15,2,5.679999828,86.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,68,291.01,70.27,2,5.679999828,88
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,69,294.9,69.34,2,5.679999828,91
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,70,279.06,73.27,2,5.679999828,82
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,71,284.29,71.93,2,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,72,266.35,76.77,2,5.679999828,66
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,73,280.84,72.81,1,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,74,280.84,72.81,1,5.679999828,58.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,75,280.84,72.81,1,5.679999828,53
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,76,249,82.12,1,5.679999828,49.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,77,275.91,74.11,1,5.679999828,51.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,78,306.31,66.76,1,5.679999828,38.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,79,336.7,60.73,1,5.679999828,36
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,80,308.75,66.23,1,5.679999828,31.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,81,280.8,72.82,1,5.679999828,32
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,82,280.8,72.82,1,5.679999828,31
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,83,273.04,74.89,1,5.679999828,23.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,84,273.04,74.89,1,5.679999828,22
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,85,273.04,74.89,1,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,86,253.86,80.55,1,5.679999828,18
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,87,234.68,87.13,1,5.679999828,18
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,88,234.68,87.13,1,5.679999828,17
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,89,234.68,87.13,1,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,90,234.68,87.13,1,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,91,294.51,69.43,2,5.679999828,12.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,92,264.1,77.43,2,5.679999828,11
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,93,299.88,68.19,2,5.679999828,10.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,94,256.02,79.87,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),7/4/2014 0:00,95,248.42,82.31,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,0,268.74,76.09,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,1,292.35,69.94,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,2,347.22,58.89,3,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,3,302.49,67.6,3,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,4,267.12,76.55,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,5,206.31,99.11,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,6,331.44,61.69,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,7,273.26,74.83,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,8,270.92,75.48,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,9,240.81,84.91,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,10,228.82,89.36,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,11,301.86,67.74,5,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,12,297.23,68.8,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,13,301.86,67.74,5,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,14,294.09,69.53,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,15,301.56,67.81,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,16,265.1,77.13,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,17,342.05,59.78,2,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,18,323,63.31,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,19,262.31,77.95,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,20,270.1,75.71,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,21,295.58,69.18,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,22,227.11,90.04,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,23,285.93,71.51,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,24,261.96,78.06,2,5.679999828,11
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,25,243.25,84.06,2,5.679999828,15
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,26,256.69,79.66,2,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,27,307.58,66.48,1,5.679999828,23.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,28,307.58,66.48,1,5.679999828,24.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,29,307.58,66.48,1,5.679999828,31.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,30,303.92,67.28,1,5.679999828,36.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,31,300.26,68.1,1,5.679999828,40
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,32,300.26,68.1,1,5.679999828,41
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,33,300.26,68.1,1,5.679999828,45.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,34,285.41,71.64,2,5.679999828,46
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,35,272.59,75.01,2,5.679999828,58
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,36,278.43,73.44,2,5.679999828,56.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,37,284.7,71.82,2,5.679999828,62.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,38,287.04,71.24,2,5.679999828,70.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,39,293.13,69.76,2,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,40,281.19,72.72,2,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,41,299.99,68.16,2,5.679999828,74.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,42,287.83,71.04,2,5.679999828,84
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,43,289.24,70.7,2,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,44,288.41,70.9,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,45,288.41,70.9,1,5.679999828,76.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,46,288.41,70.9,1,5.679999828,74.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,47,274.25,74.56,1,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,48,274.25,74.56,1,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,49,274.25,74.56,1,5.679999828,77.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,50,284.91,71.77,2,5.679999828,70.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,51,299.26,68.33,2,5.679999828,68.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,52,292.04,70.02,2,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,53,281.45,72.65,2,5.679999828,72.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,54,292.44,69.92,2,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,55,292.68,69.86,2,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,56,287.63,71.09,2,5.679999828,68
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,57,282.92,72.27,2,5.679999828,72
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,58,305.26,66.99,2,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,59,296.79,68.9,2,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,60,283.27,72.19,2,5.679999828,71.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,61,281.57,72.62,2,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,62,276.97,73.83,2,5.679999828,73
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,63,286.4,71.4,2,5.679999828,63
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,64,285.45,71.63,2,5.679999828,62
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,65,284.95,71.76,2,5.679999828,64
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,66,279.51,73.16,2,5.679999828,63
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,67,295.89,69.11,2,5.679999828,62
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,68,272.22,75.12,2,5.679999828,61
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,69,275.03,74.35,2,5.679999828,68
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,70,272.46,75.05,2,5.679999828,59
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,71,267.67,76.39,2,5.679999828,53
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,72,244.04,83.79,1,5.679999828,53
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,73,244.04,83.79,1,5.679999828,53.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,74,244.04,83.79,1,5.679999828,47
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,75,244.04,83.79,1,5.679999828,48
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,76,257.06,79.55,1,5.679999828,47
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,77,270.08,75.71,1,5.679999828,39.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,78,270.08,75.71,1,5.679999828,34.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,79,270.08,75.71,1,5.679999828,37
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,80,270.08,75.71,1,5.679999828,27
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,81,273.05,74.89,2,5.679999828,30
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,82,248.49,82.29,2,5.679999828,26
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,83,261.74,78.12,2,5.679999828,24
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,84,269.14,75.98,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,85,264.17,77.4,2,5.679999828,18.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,86,267.11,76.55,2,5.679999828,17
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,87,256.33,79.77,2,5.679999828,22
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,88,289.08,70.73,2,5.679999828,18
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,89,289.53,70.62,2,5.679999828,21.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,90,281.64,72.6,2,5.679999828,17.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,91,274.9,74.38,2,5.679999828,15.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,92,283.09,72.23,2,5.679999828,12.5
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,93,259.74,78.72,2,5.679999828,13
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,94,260.53,78.49,2,5.679999828,12
AL2473,A49 between A40 and A4137 (AL2473),7/5/2014 0:00,95,274.27,74.55,2,5.679999828,14
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,0,258.27,79.17,2,5.679999828,9.5
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,1,256.45,79.73,2,5.679999828,9
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,2,211.52,96.67,3,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,3,226.99,90.08,2,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,4,270.77,75.52,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,5,249.01,82.12,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,6,327.58,62.42,2,5.679999828,3.25
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,7,246.26,83.03,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,8,269.13,75.98,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,9,254.23,80.43,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,10,254.2,80.44,2,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,11,246.44,82.97,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,12,244.1,83.77,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,13,211.65,96.61,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,14,251.71,81.24,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,15,229.31,89.17,3,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),7/6/2014 0:00,16,301.86,67.74,5,5.679999828,3
